Well ID	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	SPL13	SPL14	SPL15	SPL16	SPL17	SPL18	SPL19	SPL20	SPL21	SPL22	SPL23	SPL24	SPL25	SPL26	SPL27	SPL28	SPL29	SPL30	SPL31	SPL32	SPL33	SPL34	SPL35	SPL36	SPL37	SPL38	SPL39	SPL40	SPL41	SPL42	SPL43	SPL44	SPL45	SPL46	SPL47	SPL48	SPL49	SPL50	SPL51	SPL52	SPL53	SPL54	SPL55	SPL56	SPL57	SPL58	SPL59	SPL60	SPL61	SPL62	SPL63	SPL64	SPL65	SPL66	SPL67	SPL68	SPL69	SPL70	SPL71	SPL72	SPL73	SPL74	SPL75	SPL76	SPL77	SPL78	SPL79	SPL80	SPL81	SPL82	SPL83	SPL84	SPL85	SPL86	SPL87	SPL88	SPL89	SPL90	SPL91	SPL92	SPL93	SPL94	SPL95	SPL96	
Well	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
420	30,0	16392	15693	13778	15896	16304	15278	17646	18279	17382	18454	18327	20065	14719	14779	14380	18569	15747	16389	18164	21162	18933	18358	17986	17882	15496	16172	14639	15463	15905	15418	19339	17931	16936	18371	21189	17286	14529	15803	14626	15660	14887	15125	16084	16385	15898	16243	16294	17356	14598	17995	14365	15720	20575	14172	17650	16326	15885	16055	15650	14855	15192	15757	14661	15837	15453	15371	15504	17212	16654	15308	17189	15231	14981	16450	14428	20836	15483	15357	15919	16998	17055	14799	15334	14446	15191	15294	13800	15869	16367	15636	15542	17243	16532	14053	14887	13828
441	30,0	16986	15473	13891	15805	16261	15204	21078	18237	17655	18046	17336	19981	14618	15446	14289	18883	15675	17517	18234	20520	19053	18655	17929	17750	15016	16336	14773	15537	15926	15324	21620	17991	16982	18924	17695	17469	15815	15969	14682	15790	14939	15122	16088	16642	16055	16177	16446	17062	14646	15956	14301	15769	15528	14257	14909	16219	15887	15673	15376	14543	25034	15625	14590	15939	15387	15236	15392	17110	16724	14910	15315	15110	14563	16376	14411	20859	15447	15344	15603	17068	16993	16196	15302	14412	15283	15289	13883	15624	15038	15404	15442	17414	16588	14018	17516	14220
462	30,1	17180	15461	13761	16256	16316	15233	18015	18137	17472	18103	20972	21631	14648	15529	14216	15523	15355	15366	18547	20662	18800	18480	18172	22802	17251	16057	14584	15341	15485	15579	18520	17954	17361	18140	17862	20086	14720	15792	14810	15760	15409	15237	16191	16516	15989	16250	16246	17483	14400	15948	14335	15696	15651	14196	14992	16359	15638	15381	15438	14697	15528	16065	14762	15935	16905	15209	15614	17091	16560	15167	15319	15285	14717	16446	14410	20980	15459	15165	15562	17104	17059	14848	15370	14361	15564	15758	13847	15929	15084	15455	15596	17358	16583	13947	15411	14121
483	30,0	16332	15279	15229	15866	16665	15509	17621	18219	17529	17729	17472	20082	14505	14852	14363	15557	15505	18412	18469	20526	19042	18324	17977	17900	15116	16035	14581	15610	15598	15491	20732	18381	17155	18797	17812	17530	14695	16020	14820	15623	15030	15191	16527	16593	15914	16238	16759	17357	14119	15733	14301	15750	17901	14166	15196	16983	15767	15433	15456	14788	15504	15812	14645	15713	15483	15246	15527	17027	16565	14907	15352	15292	14797	16636	14341	20925	15250	15320	15597	17126	17355	14979	15210	14464	15401	15061	14006	15841	16339	15327	15496	17316	16437	14208	14863	14043
504	30,0	16420	15530	13797	16193	16463	15407	17732	18347	17722	17934	17303	22021	14661	14962	14392	15421	15418	17645	18613	19746	19086	18410	18088	17715	15244	16054	14482	15467	15830	15584	21921	18431	17493	18362	18057	21660	14789	15892	14670	15889	14918	15054	16642	16553	16064	16277	16377	17224	14084	15752	14340	15688	15635	14058	15195	16390	15886	15697	15397	14886	15361	15803	14738	15648	19765	15448	15630	17170	16615	14949	15242	15021	14633	16523	14337	20615	15379	15366	15705	17079	17013	14879	15319	14664	15254	15061	13967	16096	15136	15494	15318	17161	16631	14141	14971	13861
525	30,0	16627	15446	13582	16077	16627	15380	17802	18025	17470	17813	17442	26260	15126	15085	14296	15559	15352	15181	18534	19310	19226	18527	18022	22799	15099	16075	14527	15305	15887	15609	18174	18068	17113	18328	20645	17579	14577	15999	14746	15669	14929	15088	16486	16548	15931	16346	16745	17465	14349	15530	14506	15724	15577	14207	15217	16327	15844	15641	15396	14816	15811	15709	14636	15809	15535	15314	15698	16955	16799	14941	15228	15106	14713	16367	14494	20915	15461	15316	15513	16961	16947	14837	15323	14384	15218	15790	13802	16066	15198	15209	15750	17170	16670	13852	15235	14256
546	30,0	16279	15429	13826	16024	16503	15604	20641	17896	17404	18182	17311	20357	14804	14817	14373	15625	15388	16385	19469	19497	19357	18250	18192	18305	15329	16215	14557	15418	15775	15675	18612	19847	17310	18048	17809	17371	14934	16292	14804	15585	14789	15290	16759	16563	16051	16583	16695	17554	14297	15980	14316	15538	15535	14606	15793	16342	15708	15639	15463	14967	28639	15958	14775	15920	15403	15277	15669	16905	16666	14922	15333	15329	14586	16418	14313	20834	15393	15167	15481	17116	16842	14815	15240	14397	15289	15272	13785	15745	15217	15174	15477	17216	16563	14130	14822	13980
567	30,0	16387	15451	13821	16420	17420	15608	17515	18000	17508	17878	17676	21729	14807	14700	14378	15477	15363	17374	18494	19657	19377	18504	18227	17908	15156	16270	14598	15656	15673	15506	19436	18434	17197	18123	17971	17536	14896	15788	14820	15810	14807	15098	16678	16566	16103	16384	16612	17336	14211	15553	14482	15686	16612	14060	19025	16534	15996	15699	15576	14772	15353	15791	14682	15858	15288	17383	15756	17042	16666	14851	15307	15351	14511	16427	14475	20662	15547	15163	15299	16892	16984	14882	15320	14140	15373	15142	13650	15412	15067	15235	15485	17239	16396	13949	15022	14302
588	30,0	16390	15251	13815	16190	16749	15495	17615	17857	17407	17784	18508	20323	14887	14721	14374	15647	15462	15285	18368	19461	19207	18354	17926	17968	14950	16300	14542	15551	15843	15660	19306	18278	17326	18013	18148	17559	15161	15771	14507	15556	14988	14994	16421	16826	16181	16361	17838	17509	14443	16065	14440	15790	15517	14153	15123	16510	15787	15673	15580	14860	15680	15621	14506	15952	15597	15199	15639	17267	16582	14783	15323	15407	14569	16358	14378	20968	15367	15213	15224	16892	17036	14949	15311	14393	15373	15139	13774	15796	14990	15199	15601	17455	16677	14041	14865	14017
609	30,0	16686	15259	13860	15936	16690	15591	17801	17870	17324	18023	17523	24140	14769	15029	14323	15769	15541	15551	18311	19502	19161	18479	17801	18185	15267	16358	14677	15175	15701	15634	18282	18263	17396	18204	18024	17403	15150	15778	14965	15600	14841	15065	16664	16559	16329	16353	16553	17399	14311	15628	14477	15868	15513	15914	17244	16677	15921	15561	15594	14789	15850	15714	14680	15641	15350	17404	15626	17021	16563	14738	15110	15367	14520	16395	14246	20852	15589	15256	15480	16959	17103	14693	15404	14453	15196	15055	13815	15648	15068	15200	15503	17234	16440	14102	14993	14093
630	30,0	16430	15410	13819	16137	16507	15455	17578	17919	17413	18255	17660	20104	14663	14595	14341	15587	15375	15351	21584	19980	19217	18178	17600	17940	15014	15896	14592	15650	16492	15595	18760	18353	17515	18067	18061	17555	14691	17517	14692	16033	14795	14843	17515	16545	16180	16428	16926	17498	14524	15792	14457	15923	19761	15571	15226	16415	15785	15654	15700	14865	15626	15757	14680	15768	15489	15389	15665	17202	16755	14788	15215	15889	14587	16571	14534	20693	15477	15274	15248	16974	17065	14647	15598	14224	15309	15060	13960	15681	16518	15339	15518	17079	16309	14028	14775	14024
651	30,0	16502	15340	13686	16212	16740	15546	17469	17964	17485	18074	18156	20159	14612	14513	14304	15691	15568	15479	19201	19577	19161	18707	17587	18377	14963	15810	14640	15526	15945	15577	18971	18443	17465	17932	18057	17379	14980	15718	14746	16174	15063	14919	16699	16956	16140	16600	16639	17710	14349	15670	14503	15633	15707	14323	15406	16556	15894	15648	15636	14774	15154	15805	14753	16043	15313	15387	15700	17021	16666	14988	15339	15074	14466	16497	14396	20806	15453	15386	15508	16812	17081	14679	15252	14083	15426	15273	13794	15841	14787	15267	15560	17231	16281	13986	14915	13982
672	30,0	16432	15187	13708	16127	16716	15599	17630	18126	17143	17859	17911	20340	14620	14567	14524	15553	15627	15355	18660	19597	19125	18236	17830	18189	15179	15799	14473	15582	16355	15431	20052	18478	17738	18225	18402	17435	14702	15918	14648	15943	14751	14992	16622	16813	16152	16524	16582	17631	14091	15769	14525	15717	15735	14169	15947	16318	15907	15492	15741	14902	15219	15571	14733	15832	15430	15275	18421	17098	16635	15228	15137	15396	14642	16580	14302	20905	15737	15166	15282	16980	16955	14759	19813	14393	15503	15326	13715	15957	15018	15249	15688	17303	16300	14082	14900	14235
693	30,0	16062	15227	13852	15895	16603	15614	17702	18195	17590	17797	17653	20710	14582	14861	14379	15610	15465	17667	18755	19545	19191	18351	17977	18060	15265	16362	14644	15482	15706	15483	21210	18985	17522	18193	18111	17472	14799	15717	14911	15909	14877	15050	16824	16891	16453	16527	18118	17632	14051	16963	14418	15918	15651	14411	19009	16382	15884	16115	15814	14824	15604	16297	14840	15641	15351	15922	16194	17016	16876	14864	15324	15490	14559	16320	14333	20864	15306	15211	15597	16860	17032	14737	15419	14314	15270	14991	13834	16149	14948	15057	15601	17308	16411	13910	14963	14004
714	30,1	16340	15490	13810	15922	16613	15488	17998	18006	17529	17785	17524	20142	14690	14917	14257	15580	15638	15574	18736	19918	19233	18224	18063	18070	15746	16301	14574	15637	15858	15543	18745	18771	17380	17900	18175	17355	15234	15711	14755	15812	14837	15428	16737	16934	16245	16643	16576	17369	14055	15817	14621	15683	15646	14147	15315	16684	15827	15684	15736	14835	15269	15674	14573	15807	15445	15407	15627	17071	16835	14688	15262	15859	14628	16664	14418	20996	15445	15222	15361	16991	16989	14829	15259	14390	15147	14998	13843	15904	14811	15144	15307	17506	16385	14058	15014	13736
735	30,0	16542	15904	13667	15990	16645	15590	17645	17599	17181	17748	17791	20271	15245	15254	14282	15603	15494	15356	18745	20123	19327	18438	17895	18110	15708	16199	14638	15610	15685	15364	19023	19072	17670	17804	17837	17588	14958	16485	14809	15576	14816	15097	16601	17010	16309	16627	16728	17643	14198	15660	14469	15947	15688	14762	15211	16490	15670	15685	15606	14896	15171	15712	14779	15777	15584	15203	15795	17064	16798	14828	15372	15446	14481	16372	14401	20539	15346	15199	15288	16900	17118	14777	15354	14287	15293	15245	13761	15854	15052	15162	16202	17442	16351	14148	14774	14163
756	30,0	16265	15286	13787	16342	16699	15583	17552	17944	17255	18073	17698	20134	14722	14732	14294	15661	15562	15562	18662	19968	19235	18169	17838	18338	15198	15994	14610	15853	15751	15375	18684	18730	17546	18071	17844	17562	14600	15919	14745	15700	14826	14963	16813	17039	16281	16532	16473	17667	14063	15779	14363	16007	15726	14363	15232	16521	15982	15591	15629	14838	15294	15703	14718	15767	20162	15403	15932	17044	16702	14815	15254	15393	14613	16356	14478	20726	15382	15249	15405	17047	17025	14649	15390	14241	15253	15048	14067	16269	14866	15024	15524	17457	16214	14112	14781	13861
777	30,0	16289	15030	13709	16164	16854	15515	17857	18183	17476	17724	17481	20163	14560	14773	14102	15601	15835	15627	18487	19841	19294	18180	18516	17941	15320	15923	14644	15483	15823	15352	18636	18556	17561	17929	17850	17381	15346	15716	15245	16235	14968	15326	16787	17057	16434	16574	16619	17283	13899	16587	14373	15882	16161	14355	15519	16818	15948	15603	15710	14793	15115	15655	14768	15763	15493	15395	15903	17110	16715	14800	15386	15251	14568	16471	14448	20776	15374	15334	15294	17066	17104	14765	15272	14317	15385	15011	13838	16009	14975	15654	15350	17377	16216	13942	14922	13925
798	30,0	16139	15671	13680	16099	16684	15472	20067	17951	17147	17938	17320	20137	14634	14689	14260	15811	15860	15387	21137	20408	19363	18227	18839	17964	15418	15790	14738	15446	15693	15399	20586	18528	17584	18104	17837	17538	14968	15752	14762	15956	14734	14927	16742	16987	16475	16702	16630	17451	14162	15475	14387	16014	15653	14474	16804	16603	15853	15653	15659	14789	24963	15954	14621	15851	15340	15855	15906	16903	16697	14891	15202	15316	14576	16385	14329	20626	15274	15250	15472	16795	17146	17195	15464	14302	15368	14942	13749	15914	15261	15247	15451	17233	16460	14022	14918	13953
819	30,0	16102	15524	13747	16001	16783	15373	18044	18140	17172	18045	17513	20023	14559	14764	14171	15682	15541	15368	18768	19966	19332	18457	17769	18439	15162	15923	14724	15310	16129	15344	18871	18582	17596	18062	17751	17258	14670	15586	14835	15870	15223	15316	16806	17306	16505	16767	16945	17576	14177	16010	14346	15779	15705	14573	15392	16493	15852	15624	15552	14809	15255	15773	14694	15836	15336	15314	16153	17109	16639	14743	15204	15360	14531	16507	14375	20986	15416	15266	15188	16931	17156	14836	15507	14243	15235	15163	13815	16167	14865	15163	15491	17424	16429	14019	14743	13771
840	30,0	16271	15355	13679	16175	16840	15495	17794	17795	17081	17749	17201	20165	14731	14566	14112	15741	16211	15491	18743	19774	19133	18331	17686	18127	15110	15835	14649	15629	15741	15415	18984	18574	17562	18075	17861	17375	14747	15889	14751	15596	14793	15027	17122	17101	16343	16853	16576	17656	14034	15644	14348	16040	16290	14123	18016	16346	15882	15824	15678	14891	15257	15863	14676	15690	15738	15309	15998	17002	16721	14778	15514	15331	14651	16428	14391	20623	15256	15224	15233	17077	16968	14922	15522	14264	15226	14968	13784	15573	14813	15395	15402	17238	16326	13998	14743	13902
861	30,0	16036	15203	13680	15971	16545	15466	18801	17923	17047	18004	17573	19993	14614	14574	14339	15730	15410	15869	19548	19750	19211	18221	17692	17976	14870	15849	14547	15871	15659	15614	18743	18547	17684	18016	17938	17316	15166	15729	14745	16223	14874	14946	16870	17093	16574	16825	17034	17551	13984	15426	14185	15898	15765	14604	15368	16285	15890	15769	15905	14707	15239	15694	14671	15794	15691	15351	15815	17095	16756	14878	15287	15336	14628	16300	14417	20632	15466	15229	15372	16850	17049	14932	15416	14390	15254	14965	13811	15713	14938	15364	15442	17180	16493	13973	15230	14022
882	30,0	16243	15234	13772	16026	16690	15548	17645	17711	17368	17961	17262	20688	14595	14801	14341	15847	15538	15528	18776	19583	19679	24959	17547	18008	15197	15749	14644	15485	15511	15455	18884	18698	17994	18024	17888	17603	14502	15683	14476	15731	14789	14931	17145	17379	16465	16988	16652	17699	13907	15822	14444	15884	15695	14129	15532	16529	15809	15669	15718	14931	15270	16060	14596	15731	15390	15482	15975	16963	16920	14706	15210	15248	14512	16459	14220	20838	15325	15161	15404	16837	16945	14781	15474	14317	15292	15388	13776	16049	14925	15230	15439	17258	16373	14068	14850	13875
903	30,0	16240	15160	13791	16093	16846	15586	17840	17742	17103	17804	17754	20410	14728	14774	14333	15794	15522	15387	18750	20558	19287	18328	18165	18094	15074	15888	14595	15944	15717	15562	18744	18529	17670	17938	17909	17354	15723	15947	14688	15750	14775	15056	17018	17169	16723	16667	16869	17520	14020	17310	14413	15747	17536	14287	15262	16784	15768	15739	15634	14907	15497	15908	14660	15663	15341	15221	15923	16969	16840	14944	15231	15536	14485	16419	14367	20599	15379	15152	15410	16777	17004	14723	15293	14355	15276	14900	13878	16065	14919	15178	15456	17213	16397	14001	14925	13956
924	30,0	16240	14952	13598	15977	16859	15689	18158	17867	17154	17715	17638	20175	14638	14989	14335	15787	15692	15335	18772	20607	19257	18167	17987	18208	15176	15741	14552	15668	15788	15704	18689	18740	17680	18137	17817	17659	14408	15819	15128	15645	14790	14938	16986	17327	16640	16792	16733	17603	14203	15233	14367	15757	15642	14142	15547	16435	15946	15701	15686	14881	15251	15979	14651	15886	15508	15671	15901	17161	16739	14806	15126	15311	14495	16465	14413	20800	15205	15244	15294	17068	17024	14740	15461	14322	15224	15094	13832	16222	14583	15236	15343	17218	16432	13846	14863	13816
945	30,1	15959	15784	13758	16333	18752	15662	18421	17768	16882	17680	18094	20306	14642	14739	14269	15774	15692	15531	18962	20340	19322	18354	17682	18073	15275	15846	14592	16152	15785	15411	18695	18747	17874	17891	18110	17418	14725	15858	14573	15943	14916	14900	16959	17252	16655	16851	16761	17485	14185	17180	14423	16136	15684	14361	15500	16439	15797	15876	15749	14834	15153	16097	14621	15801	15393	15206	15776	16970	16823	14757	15265	15225	14525	16217	14278	20817	15312	15226	15360	17067	17040	14913	15496	14352	15356	15035	13736	15816	14805	15199	15440	17356	16404	13968	15091	14081
966	30,0	16312	14948	13815	16307	16926	15821	17944	18175	17143	18020	17388	20002	14591	14684	14431	16023	15739	15554	19120	20425	19477	18323	17801	18086	15226	15784	14622	15519	15828	15227	18602	18686	17752	18000	17773	17696	14904	16124	14769	15701	15045	15033	17256	17367	16618	16724	16666	17489	13860	15418	14363	15821	15478	14300	15905	16693	15876	15936	15761	14908	34176	15663	14774	15668	15534	15240	16087	17144	16643	14966	15244	15345	14555	16292	14345	20772	15372	15294	15396	16835	16910	14776	15198	14254	15338	14892	13884	15975	14909	15312	15444	17357	16281	14083	14931	14141
987	30,1	16203	15242	13844	16094	16933	15585	17680	17980	17051	17881	17440	20370	14621	14647	14308	15939	15669	15572	18932	20582	19303	18260	17589	17954	15033	15743	14563	15669	15665	15474	18746	18765	17891	17874	17984	17284	14514	15679	15318	15768	15094	14923	16978	17373	16608	16973	16693	17677	14019	15518	14364	15609	17413	14239	15514	16615	15974	15725	15793	15071	15018	15612	14572	15788	16037	15346	16368	17073	16680	14760	15189	15363	14537	16456	14381	20882	15482	15285	15109	16970	17013	14831	15253	14485	15394	15004	13921	15944	14885	15252	15339	17252	16414	13959	14768	14034
1008	30,0	16536	15025	13879	16315	16876	15581	17672	17928	17306	17785	17271	20317	14620	14858	14372	16006	15690	15613	19400	20439	19336	18395	17699	18435	14926	15856	14603	15790	15589	15682	18515	18699	17821	18029	17831	17523	14727	15766	14692	15586	14914	14940	17124	17443	16688	16817	16694	17695	14039	15600	14305	15865	15480	14295	15446	16475	15791	15823	15842	14818	15276	15891	14829	15663	15558	15615	16676	17110	16689	14780	15305	15441	14605	16374	14294	20597	15315	15163	15236	16920	17039	14830	15432	14278	15219	15238	13859	16194	15181	15170	15464	17377	16289	14113	14757	13886
1029	30,1	16312	15328	13688	16102	20279	15527	17302	17748	17260	17775	17300	20264	14831	14846	14242	15813	15826	15645	19132	20485	19200	18296	17772	18548	15073	15696	14515	15632	15720	15542	18730	18868	17952	17782	17987	17328	14967	15657	14847	15997	14706	14932	17026	17326	16712	16780	16791	17464	14028	15787	14413	15873	15716	14356	15332	16554	15935	15712	15951	14890	15248	15469	14598	15810	15481	15415	15999	17076	16816	14700	15217	15353	14807	16442	14503	20843	15272	15229	15348	16911	17036	15012	15357	14385	15293	14990	13861	15914	14882	15148	15376	17404	16473	13953	14921	14006
1050	30,0	16066	15400	13823	16192	16913	15721	17710	17816	17130	17957	17135	19840	14957	14890	14208	15889	15712	15615	18799	20509	19215	18200	17761	18140	15302	15848	14556	15701	15646	15475	18817	18659	17886	18133	17743	17511	14678	15638	15095	15736	14898	14819	16990	17396	16733	17046	16890	17500	14127	15507	14381	15865	15787	14089	15952	16432	16000	15873	15742	15039	15262	15542	14840	16021	15391	15635	16689	17184	16700	14715	15289	15313	14574	16325	14464	20804	15455	15141	15198	16936	17168	14753	15198	14216	15135	15163	13788	15823	14897	15137	15358	17190	16363	13964	14823	13977
1071	30,0	16280	15384	13870	16143	16764	15751	18707	17764	17037	17932	17394	20259	14568	14886	14316	15893	15960	15584	19478	20555	19331	18216	17879	18193	15331	15805	14555	15800	15699	15552	18912	18771	17856	18094	18076	17657	14872	15688	14485	15717	14902	14890	17209	17368	16863	16724	16822	17753	14078	15552	14338	15743	15565	14302	15586	16535	16062	15922	15658	15074	15106	15703	14508	15817	15866	15268	15765	16971	16804	14785	15232	15580	14593	16400	14370	21226	15609	15244	15181	16903	16958	14729	15395	14362	15195	15223	13840	15658	14874	15051	15364	17305	16291	13989	14824	13999
1092	30,0	16100	15444	13801	16424	16998	15632	17710	18110	16980	17782	17228	20288	14688	14620	14282	15970	15484	15741	19026	20319	19446	18234	17787	18036	15109	15678	14450	16104	15798	15439	22034	18742	17732	17915	17738	17541	14849	15746	14780	15840	15033	14984	17236	17659	16778	16750	16573	17764	13943	15489	14355	15664	15625	14451	15765	16757	15979	15907	15767	15100	15248	15554	14612	15929	15492	15356	15814	16992	16876	14769	15162	15347	14570	16551	14335	20842	15496	15243	15396	16887	17002	14682	15364	14293	15257	15200	13909	15985	14930	15458	15349	17261	16183	14055	14886	13810
1113	30,1	16144	15361	13719	16169	16800	15859	17584	18113	17048	17875	17106	20212	14575	14682	14259	16154	15840	15786	18649	20567	19429	18070	17662	18292	15614	15941	14557	15676	15715	15659	18680	18809	17810	18084	18115	17452	15055	15827	14763	15839	14819	14901	17298	17461	16697	17127	16683	17476	14113	15890	14431	15879	15948	14270	15644	16632	15896	15948	15750	14994	15256	15573	14701	15727	15479	15470	16119	17144	16792	14706	15212	15388	14470	16574	14297	20579	15525	15140	15343	17160	17159	14632	15302	14357	15177	15131	13863	15674	14799	15195	15480	17269	16425	14038	14972	13976
1134	30,0	16475	15379	13786	16243	16895	15746	18002	17476	17044	17791	17438	20230	14634	14575	14263	16048	15773	15815	18894	20356	19381	18313	17909	18326	15045	15856	14510	15740	15851	15416	19536	18588	17882	18520	17914	17361	15452	15987	14927	15717	15164	14927	17419	17614	16868	16722	16701	17933	14088	15694	14279	15955	15809	14373	15596	16472	15979	15863	15806	14980	15232	15565	14766	15853	15497	15266	15829	17128	16766	14810	15190	15547	14556	16408	14318	20687	15430	15263	15156	16927	17041	18790	15262	14184	15267	15140	13774	15959	15141	15142	15295	17230	16279	13881	14767	14092
1155	30,1	15660	15029	13819	16362	19412	15664	17661	17686	17011	17648	17469	20271	14437	14641	14315	15999	15663	15613	18822	20697	19401	18309	17859	18220	14946	15725	14470	15920	15806	15455	19135	18651	18006	18072	17822	17362	14757	15724	14605	15819	14828	15043	17266	17707	16771	16860	16619	17714	13989	15422	14417	15986	16094	14133	15727	16566	15936	15891	16037	14913	27777	15868	14720	15912	15816	15310	15796	16991	16694	14867	15268	15399	14564	16375	14389	20498	15485	15248	15219	16959	17027	14639	15364	14345	15224	15055	13762	16306	14695	15169	15246	17346	16553	13999	14734	13829
1176	30,0	15791	15003	13856	16376	17243	15745	18905	17812	17067	17589	17383	20199	14539	14659	14276	15830	15838	15656	19156	20560	19418	18258	18073	17976	15230	15774	14538	16059	15934	15480	18761	18674	17958	17950	17889	17729	14766	15749	15023	15651	14817	14999	17165	17505	16914	16770	16714	17744	13968	15639	14323	16009	15809	14272	15709	16835	16021	15745	15782	14880	15428	15679	14640	15806	15349	15372	15774	16924	16639	14972	15289	15441	14420	16485	14379	20503	15486	15259	15227	16914	17004	21585	15272	14381	15260	14946	13896	16139	14797	15249	15396	17320	16317	13951	14695	13850
1197	30,0	15849	15247	13782	16197	16770	15645	17488	17907	17090	17753	17219	20222	14452	14672	14113	15783	15645	16371	18863	20400	19373	18070	17741	18185	14971	15779	14599	15525	15906	15433	18957	18619	17934	18169	17790	17347	14711	15645	14747	15843	14886	15017	17497	17788	16765	16781	16838	17559	14297	15398	14380	15809	16082	14300	15517	16705	16102	15914	15932	15072	15438	15929	14628	16013	15358	15501	16088	17128	16973	14992	15311	15369	14630	16488	14333	21084	15259	15181	15388	17074	17369	14804	15360	14105	15169	15513	13805	16228	14912	15137	15468	17298	16547	14158	14832	13916
1218	30,0	16121	15247	13816	16090	24732	15696	17768	17951	17113	17718	16993	20165	14542	14720	14426	15922	15713	15959	18779	20411	19261	18248	17685	17941	15118	15574	14630	15961	16187	15428	18569	18745	18020	18069	17823	17302	14635	15564	14745	15688	14647	14921	17356	17673	17032	16868	16828	17618	13990	16093	14488	15839	15693	14197	15592	16793	16101	15823	15742	15016	15315	15481	14664	16007	15803	15373	15853	17075	16778	14637	15345	15303	14517	16515	14384	20832	15405	15333	15268	16915	16985	14751	15246	14344	14903	15086	13808	16441	14886	15097	15446	17059	16239	13949	14796	13832
1239	30,0	15648	15356	13818	16311	16760	15613	17823	17726	17143	17713	17468	20010	14497	14724	14334	15925	15892	15865	19071	20526	19524	18197	17772	18572	15103	15829	14620	15733	15729	15546	18824	18832	17727	18057	17745	17216	14499	15643	14899	16131	14789	14927	17399	17697	16838	16820	16614	17604	14192	15539	14357	15781	15630	14300	15517	16816	15794	15893	15748	15021	15252	15774	14677	15735	15609	15323	15743	17176	16675	14784	15236	15485	14729	16437	14372	21291	15191	15258	15130	16923	16814	14821	15264	14309	15044	15025	13707	16260	14822	15071	15558	17340	16369	13993	14991	13951
1260	30,0	15762	15209	13929	15959	16807	15660	17781	18040	17245	17784	17393	20132	14626	14596	14295	16028	15776	15862	19143	20675	19313	18137	18094	17910	15030	15707	14725	15729	15828	15700	18812	18753	17937	18082	17936	17258	14588	15826	14728	15767	14777	15133	17477	17695	16962	16916	16812	17531	14110	15297	14378	15889	15829	14425	15634	16752	16093	16077	15892	15014	15241	15625	14674	15862	15454	15222	15937	17244	16766	14846	15275	15378	14800	16732	14365	21060	15280	15243	15216	16704	16851	14745	15489	14529	15073	15127	13756	15945	15067	15040	15219	17053	16340	14000	14954	13977
1281	30,0	16032	15320	13647	16084	17005	15702	17719	17751	16905	17906	17011	20119	14674	14698	14271	16111	15743	16538	18932	20714	19162	18241	17694	17826	14883	15925	14742	15692	15844	15366	18584	18689	17887	17791	18033	17385	14546	15639	14701	15872	14613	14782	17222	17740	16954	16898	16850	17480	14171	15328	14214	15753	16035	14326	15705	16771	16102	15892	15892	14985	15221	15792	14675	15774	15567	15654	16054	17091	16867	14690	15350	15500	14507	16514	14343	20674	15305	15286	15376	16778	17057	14681	15385	14395	14996	15067	13776	16394	14934	15058	15322	17147	16371	14180	14812	14018
1302	30,0	15703	15240	13633	16369	16846	15588	17687	17871	17109	18052	17124	20125	14658	14725	14517	16095	15773	15757	19533	20196	19358	18252	17762	18062	15262	15902	14596	16000	15837	15713	18905	18839	18093	18369	17847	17459	14591	15932	14663	15811	14882	14962	17332	17768	16984	16802	16703	17666	14148	15446	14263	15849	15644	14260	15488	16682	16087	15999	15855	14873	15250	15672	14746	15938	15388	15066	15840	17100	16737	14861	15209	15348	14528	16573	14358	20751	15500	15317	15460	16755	17084	14663	15261	14455	14958	14995	13815	16247	14895	15090	15220	17126	16497	13937	14858	13944
1323	30,0	16060	15490	13797	16065	16856	15632	17539	17577	16984	17713	16945	20666	14576	14710	14357	16254	16206	15593	19162	20397	19196	18268	17804	17935	14270	15784	14577	15884	15724	15402	19154	18704	17918	17857	17878	17412	14542	15858	14824	16270	14751	14958	17386	17704	16878	16766	16798	17823	14246	15674	14232	15659	15701	14177	15572	16873	16118	16031	15781	15048	15425	15563	14690	15834	15524	15246	15843	16977	16842	14872	15226	15279	14451	16289	14342	20627	15386	15229	15327	16849	17192	14706	15440	14026	14918	15134	13719	15939	14903	15294	15391	17333	16254	14032	14817	13913
